,_id,dezenas,premiacoes
299,"{'loteria': 'super-sete', 'concurso': 300}","['5', '1', '3', '1', '3', '8', '0']","[{'acertos': '7 Pontos', 'vencedores': 0, 'premio': '-'}, {'acertos': '6 Pontos', 'vencedores': 0, 'premio': '0,00'}, {'acertos': '5 Pontos', 'vencedores': 46, 'premio': '826,72'}, {'acertos': '4 Pontos', 'vencedores': 622, 'premio': '61,14'}, {'acertos': '3 Pontos', 'vencedores': 5971, 'premio': '5,00'}]"
300,"{'loteria': 'super-sete', 'concurso': 301}","['0', '4', '2', '0', '8', '9', '8']","[{'acertos': '7 Pontos', 'vencedores': 0, 'premio': '-'}, {'acertos': '6 Pontos', 'vencedores': 0, 'premio': '0,00'}, {'acertos': '5 Pontos', 'vencedores': 48, 'premio': '816,02'}, {'acertos': '4 Pontos', 'vencedores': 697, 'premio': '56,19'}, {'acertos': '3 Pontos', 'vencedores': 6105, 'premio': '5,00'}]"
301,"{'loteria': 'super-sete', 'concurso': 302}","['4', '8', '7', '6', '0', '8', '4']","[{'acertos': '7 Pontos', 'vencedores': 0, 'premio': '-'}, {'acertos': '6 Pontos', 'vencedores': 2, 'premio': '13.749,40'}, {'acertos': '5 Pontos', 'vencedores': 39, 'premio': '1.007,28'}, {'acertos': '4 Pontos', 'vencedores': 568, 'premio': '69,16'}, {'acertos': '3 Pontos', 'vencedores': 5429, 'premio': '5,00'}]"
302,"{'loteria': 'super-sete', 'concurso': 303}","['2', '6', '7', '8', '1', '9', '5']","[{'acertos': '7 Pontos', 'vencedores': 0, 'premio': '-'}, {'acertos': '6 Pontos', 'vencedores': 5, 'premio': '5.633,58'}, {'acertos': '5 Pontos', 'vencedores': 61, 'premio': '659,66'}, {'acertos': '4 Pontos', 'vencedores': 833, 'premio': '48,30'}, {'acertos': '3 Pontos', 'vencedores': 6746, 'premio': '5,00'}]"
303,"{'loteria': 'super-sete', 'concurso': 304}","['3', '7', '9', '1', '2', '6', '1']","[{'acertos': '7 Pontos', 'vencedores': 0, 'premio': '-'}, {'acertos': '6 Pontos', 'vencedores': 0, 'premio': '0,00'}, {'acertos': '5 Pontos', 'vencedores': 43, 'premio': '900,85'}, {'acertos': '4 Pontos', 'vencedores': 747, 'premio': '51,85'}, {'acertos': '3 Pontos', 'vencedores': 6241, 'premio': '5,00'}]"
304,"{'loteria': 'super-sete', 'concurso': 305}","['5', '7', '3', '4', '9', '2', '0']","[{'acertos': '7 Pontos', 'vencedores': 0, 'premio': '-'}, {'acertos': '6 Pontos', 'vencedores': 2, 'premio': '16.839,24'}, {'acertos': '5 Pontos', 'vencedores': 61, 'premio': '788,72'}, {'acertos': '4 Pontos', 'vencedores': 879, 'premio': '54,73'}, {'acertos': '3 Pontos', 'vencedores': 7616, 'premio': '5,00'}]"
305,"{'loteria': 'super-sete', 'concurso': 306}","['2', '0', '8', '4', '3', '9', '8']","[{'acertos': '7 Pontos', 'vencedores': 0, 'premio': '-'}, {'acertos': '6 Pontos', 'vencedores': 2, 'premio': '16.750,25'}, {'acertos': '5 Pontos', 'vencedores': 45, 'premio': '1.063,50'}, {'acertos': '4 Pontos', 'vencedores': 848, 'premio': '56,43'}, {'acertos': '3 Pontos', 'vencedores': 7551, 'premio': '5,00'}]"
306,"{'loteria': 'super-sete', 'concurso': 307}","['9', '8', '2', '4', '0', '7', '2']","[{'acertos': '7 Pontos', 'vencedores': 0, 'premio': '-'}, {'acertos': '6 Pontos', 'vencedores': 1, 'premio': '35.651,87'}, {'acertos': '5 Pontos', 'vencedores': 41, 'premio': '1.242,22'}, {'acertos': '4 Pontos', 'vencedores': 801, 'premio': '63,58'}, {'acertos': '3 Pontos', 'vencedores': 7367, 'premio': '5,00'}]"
307,"{'loteria': 'super-sete', 'concurso': 308}","['3', '5', '1', '7', '6', '6', '3']","[{'acertos': '7 Pontos', 'vencedores': 0, 'premio': '-'}, {'acertos': '6 Pontos', 'vencedores': 3, 'premio': '9.280,11'}, {'acertos': '5 Pontos', 'vencedores': 56, 'premio': '710,21'}, {'acertos': '4 Pontos', 'vencedores': 695, 'premio': '57,22'}, {'acertos': '3 Pontos', 'vencedores': 6664, 'premio': '5,00'}]"
308,"{'loteria': 'super-sete', 'concurso': 309}","['6', '6', '3', '0', '7', '9', '4']","[{'acertos': '7 Pontos', 'vencedores': 0, 'premio': '-'}, {'acertos': '6 Pontos', 'vencedores': 0, 'premio': '0,00'}, {'acertos': '5 Pontos', 'vencedores': 51, 'premio': '921,07'}, {'acertos': '4 Pontos', 'vencedores': 746, 'premio': '62,96'}, {'acertos': '3 Pontos', 'vencedores': 7103, 'premio': '5,00'}]"
309,"{'loteria': 'super-sete', 'concurso': 310}","['6', '4', '1', '7', '6', '4', '2']","[{'acertos': '7 Pontos', 'vencedores': 0, 'premio': '-'}, {'acertos': '6 Pontos', 'vencedores': 3, 'premio': '10.687,20'}, {'acertos': '5 Pontos', 'vencedores': 67, 'premio': '683,61'}, {'acertos': '4 Pontos', 'vencedores': 823, 'premio': '55,65'}, {'acertos': '3 Pontos', 'vencedores': 7119, 'premio': '5,00'}]"
310,"{'loteria': 'super-sete', 'concurso': 311}","['7', '8', '0', '9', '0', '1', '5']","[{'acertos': '7 Pontos', 'vencedores': 0, 'premio': '-'}, {'acertos': '6 Pontos', 'vencedores': 0, 'premio': '0,00'}, {'acertos': '5 Pontos', 'vencedores': 44, 'premio': '1.132,85'}, {'acertos': '4 Pontos', 'vencedores': 822, 'premio': '60,63'}, {'acertos': '3 Pontos', 'vencedores': 7444, 'premio': '5,00'}]"
311,"{'loteria': 'super-sete', 'concurso': 312}","['7', '3', '7', '4', '0', '6', '6']","[{'acertos': '7 Pontos', 'vencedores': 0, 'premio': '-'}, {'acertos': '6 Pontos', 'vencedores': 1, 'premio': '31.496,08'}, {'acertos': '5 Pontos', 'vencedores': 70, 'premio': '642,77'}, {'acertos': '4 Pontos', 'vencedores': 721, 'premio': '62,40'}, {'acertos': '3 Pontos', 'vencedores': 6745, 'premio': '5,00'}]"
312,"{'loteria': 'super-sete', 'concurso': 313}","['7', '0', '7', '7', '5', '4', '3']","[{'acertos': '7 Pontos', 'vencedores': 0, 'premio': '-'}, {'acertos': '6 Pontos', 'vencedores': 3, 'premio': '10.536,06'}, {'acertos': '5 Pontos', 'vencedores': 62, 'premio': '728,29'}, {'acertos': '4 Pontos', 'vencedores': 926, 'premio': '48,76'}, {'acertos': '3 Pontos', 'vencedores': 7004, 'premio': '5,00'}]"
313,"{'loteria': 'super-sete', 'concurso': 314}","['6', '8', '7', '9', '3', '6', '6']","[{'acertos': '7 Pontos', 'vencedores': 0, 'premio': '-'}, {'acertos': '6 Pontos', 'vencedores': 3, 'premio': '13.063,26'}, {'acertos': '5 Pontos', 'vencedores': 65, 'premio': '861,31'}, {'acertos': '4 Pontos', 'vencedores': 913, 'premio': '61,32'}, {'acertos': '3 Pontos', 'vencedores': 8461, 'premio': '5,00'}]"
314,"{'loteria': 'super-sete', 'concurso': 315}","['9', '7', '7', '1', '3', '8', '1']","[{'acertos': '7 Pontos', 'vencedores': 0, 'premio': '-'}, {'acertos': '6 Pontos', 'vencedores': 1, 'premio': '44.874,32'}, {'acertos': '5 Pontos', 'vencedores': 68, 'premio': '942,73'}, {'acertos': '4 Pontos', 'vencedores': 1088, 'premio': '58,92'}, {'acertos': '3 Pontos', 'vencedores': 10075, 'premio': '5,00'}]"
315,"{'loteria': 'super-sete', 'concurso': 316}","['8', '3', '0', '2', '5', '1', '2']","[{'acertos': '7 Pontos', 'vencedores': 0, 'premio': '-'}, {'acertos': '6 Pontos', 'vencedores': 3, 'premio': '12.908,59'}, {'acertos': '5 Pontos', 'vencedores': 65, 'premio': '851,11'}, {'acertos': '4 Pontos', 'vencedores': 1011, 'premio': '54,72'}, {'acertos': '3 Pontos', 'vencedores': 8746, 'premio': '5,00'}]"
316,"{'loteria': 'super-sete', 'concurso': 317}","['7', '3', '8', '5', '2', '1', '7']","[{'acertos': '7 Pontos', 'vencedores': 0, 'premio': '-'}, {'acertos': '6 Pontos', 'vencedores': 3, 'premio': '11.402,59'}, {'acertos': '5 Pontos', 'vencedores': 58, 'premio': '842,55'}, {'acertos': '4 Pontos', 'vencedores': 812, 'premio': '60,18'}, {'acertos': '3 Pontos', 'vencedores': 7583, 'premio': '5,00'}]"
317,"{'loteria': 'super-sete', 'concurso': 318}","['6', '1', '0', '3', '3', '9', '9']","[{'acertos': '7 Pontos', 'vencedores': 0, 'premio': '-'}, {'acertos': '6 Pontos', 'vencedores': 2, 'premio': '25.554,60'}, {'acertos': '5 Pontos', 'vencedores': 96, 'premio': '760,55'}, {'acertos': '4 Pontos', 'vencedores': 1286, 'premio': '56,77'}, {'acertos': '3 Pontos', 'vencedores': 11998, 'premio': '5,00'}]"
318,"{'loteria': 'super-sete', 'concurso': 319}","['0', '4', '3', '2', '2', '6', '4']","[{'acertos': '7 Pontos', 'vencedores': 0, 'premio': '-'}, {'acertos': '6 Pontos', 'vencedores': 0, 'premio': '0,00'}, {'acertos': '5 Pontos', 'vencedores': 91, 'premio': '788,04'}, {'acertos': '4 Pontos', 'vencedores': 1298, 'premio': '55,24'}, {'acertos': '3 Pontos', 'vencedores': 11389, 'premio': '5,00'}]"
319,"{'loteria': 'super-sete', 'concurso': 320}","['2', '6', '5', '1', '1', '7', '9']","[{'acertos': '7 Pontos', 'vencedores': 0, 'premio': '-'}, {'acertos': '6 Pontos', 'vencedores': 3, 'premio': '12.312,68'}, {'acertos': '5 Pontos', 'vencedores': 84, 'premio': '628,19'}, {'acertos': '4 Pontos', 'vencedores': 1269, 'premio': '41,58'}, {'acertos': '3 Pontos', 'vencedores': 9931, 'premio': '5,00'}]"
320,"{'loteria': 'super-sete', 'concurso': 321}","['6', '8', '2', '6', '6', '3', '5']","[{'acertos': '7 Pontos', 'vencedores': 0, 'premio': '-'}, {'acertos': '6 Pontos', 'vencedores': 2, 'premio': '21.747,81'}, {'acertos': '5 Pontos', 'vencedores': 78, 'premio': '796,62'}, {'acertos': '4 Pontos', 'vencedores': 941, 'premio': '66,03'}, {'acertos': '3 Pontos', 'vencedores': 9286, 'premio': '5,00'}]"
321,"{'loteria': 'super-sete', 'concurso': 322}","['0', '2', '8', '6', '2', '3', '5']","[{'acertos': '7 Pontos', 'vencedores': 0, 'premio': '-'}, {'acertos': '6 Pontos', 'vencedores': 7, 'premio': '6.890,78'}, {'acertos': '5 Pontos', 'vencedores': 93, 'premio': '740,94'}, {'acertos': '4 Pontos', 'vencedores': 1147, 'premio': '60,07'}, {'acertos': '3 Pontos', 'vencedores': 10523, 'premio': '5,00'}]"
322,"{'loteria': 'super-sete', 'concurso': 323}","['3', '4', '2', '1', '9', '5', '6']","[{'acertos': '7 Pontos', 'vencedores': 0, 'premio': '-'}, {'acertos': '6 Pontos', 'vencedores': 2, 'premio': '19.401,04'}, {'acertos': '5 Pontos', 'vencedores': 118, 'premio': '469,75'}, {'acertos': '4 Pontos', 'vencedores': 1293, 'premio': '42,87'}, {'acertos': '3 Pontos', 'vencedores': 10637, 'premio': '5,00'}]"
323,"{'loteria': 'super-sete', 'concurso': 324}","['5', '9', '1', '1', '8', '7', '8']","[{'acertos': '7 Pontos', 'vencedores': 0, 'premio': '-'}, {'acertos': '6 Pontos', 'vencedores': 2, 'premio': '20.038,87'}, {'acertos': '5 Pontos', 'vencedores': 61, 'premio': '938,58'}, {'acertos': '4 Pontos', 'vencedores': 952, 'premio': '60,14'}, {'acertos': '3 Pontos', 'vencedores': 8976, 'premio': '5,00'}]"
324,"{'loteria': 'super-sete', 'concurso': 325}","['1', '3', '6', '2', '4', '9', '9']","[{'acertos': '7 Pontos', 'vencedores': 0, 'premio': '-'}, {'acertos': '6 Pontos', 'vencedores': 2, 'premio': '19.574,58'}, {'acertos': '5 Pontos', 'vencedores': 93, 'premio': '601,36'}, {'acertos': '4 Pontos', 'vencedores': 1197, 'premio': '46,72'}, {'acertos': '3 Pontos', 'vencedores': 10425, 'premio': '5,00'}]"
325,"{'loteria': 'super-sete', 'concurso': 326}","['3', '3', '2', '5', '7', '3', '7']","[{'acertos': '7 Pontos', 'vencedores': 0, 'premio': '-'}, {'acertos': '6 Pontos', 'vencedores': 4, 'premio': '9.102,59'}, {'acertos': '5 Pontos', 'vencedores': 67, 'premio': '776,34'}, {'acertos': '4 Pontos', 'vencedores': 1019, 'premio': '51,04'}, {'acertos': '3 Pontos', 'vencedores': 9284, 'premio': '5,00'}]"
326,"{'loteria': 'super-sete', 'concurso': 327}","['3', '9', '6', '7', '6', '0', '8']","[{'acertos': '7 Pontos', 'vencedores': 0, 'premio': '-'}, {'acertos': '6 Pontos', 'vencedores': 1, 'premio': '45.213,84'}, {'acertos': '5 Pontos', 'vencedores': 73, 'premio': '884,81'}, {'acertos': '4 Pontos', 'vencedores': 1041, 'premio': '62,04'}, {'acertos': '3 Pontos', 'vencedores': 9735, 'premio': '5,00'}]"
327,"{'loteria': 'super-sete', 'concurso': 328}","['9', '1', '1', '5', '3', '8', '1']","[{'acertos': '7 Pontos', 'vencedores': 0, 'premio': '-'}, {'acertos': '6 Pontos', 'vencedores': 5, 'premio': '9.080,33'}, {'acertos': '5 Pontos', 'vencedores': 73, 'premio': '888,48'}, {'acertos': '4 Pontos', 'vencedores': 1080, 'premio': '60,05'}, {'acertos': '3 Pontos', 'vencedores': 9917, 'premio': '5,00'}]"
328,"{'loteria': 'super-sete', 'concurso': 329}","['7', '6', '8', '0', '8', '5', '9']","[{'acertos': '7 Pontos', 'vencedores': 0, 'premio': '-'}, {'acertos': '6 Pontos', 'vencedores': 3, 'premio': '15.163,70'}, {'acertos': '5 Pontos', 'vencedores': 62, 'premio': '1.048,18'}, {'acertos': '4 Pontos', 'vencedores': 1119, 'premio': '58,07'}, {'acertos': '3 Pontos', 'vencedores': 9516, 'premio': '5,00'}]"
329,"{'loteria': 'super-sete', 'concurso': 330}","['8', '3', '1', '2', '8', '9', '0']","[{'acertos': '7 Pontos', 'vencedores': 0, 'premio': '-'}, {'acertos': '6 Pontos', 'vencedores': 2, 'premio': '21.091,12'}, {'acertos': '5 Pontos', 'vencedores': 83, 'premio': '726,02'}, {'acertos': '4 Pontos', 'vencedores': 1046, 'premio': '57,61'}, {'acertos': '3 Pontos', 'vencedores': 9121, 'premio': '5,00'}]"
330,"{'loteria': 'super-sete', 'concurso': 331}","['1', '1', '3', '6', '4', '8', '3']","[{'acertos': '7 Pontos', 'vencedores': 0, 'premio': '-'}, {'acertos': '6 Pontos', 'vencedores': 9, 'premio': '5.899,95'}, {'acertos': '5 Pontos', 'vencedores': 106, 'premio': '715,62'}, {'acertos': '4 Pontos', 'vencedores': 1444, 'premio': '52,53'}, {'acertos': '3 Pontos', 'vencedores': 13192, 'premio': '5,00'}]"
331,"{'loteria': 'super-sete', 'concurso': 332}","['1', '5', '0', '3', '6', '3', '2']","[{'acertos': '7 Pontos', 'vencedores': 0, 'premio': '-'}, {'acertos': '6 Pontos', 'vencedores': 5, 'premio': '8.646,08'}, {'acertos': '5 Pontos', 'vencedores': 98, 'premio': '630,18'}, {'acertos': '4 Pontos', 'vencedores': 1214, 'premio': '50,87'}, {'acertos': '3 Pontos', 'vencedores': 10550, 'premio': '5,00'}]"
332,"{'loteria': 'super-sete', 'concurso': 333}","['0', '1', '1', '7', '9', '3', '9']","[{'acertos': '7 Pontos', 'vencedores': 0, 'premio': '-'}, {'acertos': '6 Pontos', 'vencedores': 3, 'premio': '15.027,09'}, {'acertos': '5 Pontos', 'vencedores': 96, 'premio': '670,85'}, {'acertos': '4 Pontos', 'vencedores': 1382, 'premio': '46,60'}, {'acertos': '3 Pontos', 'vencedores': 11697, 'premio': '5,00'}]"
333,"{'loteria': 'super-sete', 'concurso': 334}","['4', '5', '0', '7', '0', '7', '6']","[{'acertos': '7 Pontos', 'vencedores': 0, 'premio': '-'}, {'acertos': '6 Pontos', 'vencedores': 1, 'premio': '49.945,82'}, {'acertos': '5 Pontos', 'vencedores': 54, 'premio': '1.321,31'}, {'acertos': '4 Pontos', 'vencedores': 964, 'premio': '74,01'}, {'acertos': '3 Pontos', 'vencedores': 10216, 'premio': '5,00'}]"
334,"{'loteria': 'super-sete', 'concurso': 335}","['7', '3', '1', '2', '5', '4', '6']","[{'acertos': '7 Pontos', 'vencedores': 0, 'premio': '-'}, {'acertos': '6 Pontos', 'vencedores': 3, 'premio': '19.317,10'}, {'acertos': '5 Pontos', 'vencedores': 100, 'premio': '827,87'}, {'acertos': '4 Pontos', 'vencedores': 1527, 'premio': '54,21'}, {'acertos': '3 Pontos', 'vencedores': 13497, 'premio': '5,00'}]"
335,"{'loteria': 'super-sete', 'concurso': 336}","['4', '6', '4', '5', '1', '4', '0']","[{'acertos': '7 Pontos', 'vencedores': 0, 'premio': '-'}, {'acertos': '6 Pontos', 'vencedores': 1, 'premio': '58.119,13'}, {'acertos': '5 Pontos', 'vencedores': 90, 'premio': '922,52'}, {'acertos': '4 Pontos', 'vencedores': 1391, 'premio': '59,68'}, {'acertos': '3 Pontos', 'vencedores': 12878, 'premio': '5,00'}]"
336,"{'loteria': 'super-sete', 'concurso': 337}","['9', '5', '4', '7', '9', '7', '1']","[{'acertos': '7 Pontos', 'vencedores': 0, 'premio': '-'}, {'acertos': '6 Pontos', 'vencedores': 1, 'premio': '56.546,89'}, {'acertos': '5 Pontos', 'vencedores': 89, 'premio': '907,65'}, {'acertos': '4 Pontos', 'vencedores': 1307, 'premio': '61,80'}, {'acertos': '3 Pontos', 'vencedores': 11844, 'premio': '5,00'}]"
337,"{'loteria': 'super-sete', 'concurso': 338}","['5', '4', '9', '2', '9', '9', '6']","[{'acertos': '7 Pontos', 'vencedores': 0, 'premio': '-'}, {'acertos': '6 Pontos', 'vencedores': 4, 'premio': '13.048,56'}, {'acertos': '5 Pontos', 'vencedores': 63, 'premio': '1.183,54'}, {'acertos': '4 Pontos', 'vencedores': 1089, 'premio': '68,46'}, {'acertos': '3 Pontos', 'vencedores': 10816, 'premio': '5,00'}]"
338,"{'loteria': 'super-sete', 'concurso': 339}","['4', '3', '0', '5', '9', '9', '1']","[{'acertos': '7 Pontos', 'vencedores': 0, 'premio': '-'}, {'acertos': '6 Pontos', 'vencedores': 8, 'premio': '7.100,20'}, {'acertos': '5 Pontos', 'vencedores': 93, 'premio': '872,52'}, {'acertos': '4 Pontos', 'vencedores': 1446, 'premio': '56,11'}, {'acertos': '3 Pontos', 'vencedores': 12767, 'premio': '5,00'}]"
339,"{'loteria': 'super-sete', 'concurso': 340}","['3', '9', '6', '3', '8', '3', '1']","[{'acertos': '7 Pontos', 'vencedores': 0, 'premio': '-'}, {'acertos': '6 Pontos', 'vencedores': 6, 'premio': '12.668,31'}, {'acertos': '5 Pontos', 'vencedores': 145, 'premio': '748,86'}, {'acertos': '4 Pontos', 'vencedores': 1917, 'premio': '56,64'}, {'acertos': '3 Pontos', 'vencedores': 16961, 'premio': '5,00'}]"
340,"{'loteria': 'super-sete', 'concurso': 341}","['2', '6', '1', '1', '7', '1', '0']","[{'acertos': '7 Pontos', 'vencedores': 0, 'premio': '-'}, {'acertos': '6 Pontos', 'vencedores': 4, 'premio': '21.263,21'}, {'acertos': '5 Pontos', 'vencedores': 160, 'premio': '759,40'}, {'acertos': '4 Pontos', 'vencedores': 2270, 'premio': '53,52'}, {'acertos': '3 Pontos', 'vencedores': 20932, 'premio': '5,00'}]"
341,"{'loteria': 'super-sete', 'concurso': 342}","['8', '0', '1', '3', '7', '1', '8']","[{'acertos': '7 Pontos', 'vencedores': 1, 'premio': '8.601.548,48'}, {'acertos': '6 Pontos', 'vencedores': 10, 'premio': '6.886,49'}, {'acertos': '5 Pontos', 'vencedores': 111, 'premio': '886,29'}, {'acertos': '4 Pontos', 'vencedores': 1525, 'premio': '64,51'}, {'acertos': '3 Pontos', 'vencedores': 14701, 'premio': '5,00'}]"
342,"{'loteria': 'super-sete', 'concurso': 343}","['7', '7', '0', '9', '8', '6', '0']","[{'acertos': '7 Pontos', 'vencedores': 0, 'premio': '-'}, {'acertos': '6 Pontos', 'vencedores': 1, 'premio': '22.934,24'}, {'acertos': '5 Pontos', 'vencedores': 29, 'premio': '1.129,76'}, {'acertos': '4 Pontos', 'vencedores': 520, 'premio': '63,00'}, {'acertos': '3 Pontos', 'vencedores': 4910, 'premio': '5,00'}]"
343,"{'loteria': 'super-sete', 'concurso': 344}","['7', '2', '4', '4', '7', '4', '3']","[{'acertos': '7 Pontos', 'vencedores': 0, 'premio': '-'}, {'acertos': '6 Pontos', 'vencedores': 0, 'premio': '0,00'}, {'acertos': '5 Pontos', 'vencedores': 25, 'premio': '1.185,70'}, {'acertos': '4 Pontos', 'vencedores': 444, 'premio': '66,76'}, {'acertos': '3 Pontos', 'vencedores': 4761, 'premio': '5,00'}]"
344,"{'loteria': 'super-sete', 'concurso': 345}","['1', '6', '4', '4', '6', '3', '7']","[{'acertos': '7 Pontos', 'vencedores': 0, 'premio': '-'}, {'acertos': '6 Pontos', 'vencedores': 2, 'premio': '10.501,90'}, {'acertos': '5 Pontos', 'vencedores': 41, 'premio': '731,83'}, {'acertos': '4 Pontos', 'vencedores': 641, 'premio': '46,81'}, {'acertos': '3 Pontos', 'vencedores': 5727, 'premio': '5,00'}]"
345,"{'loteria': 'super-sete', 'concurso': 346}","['3', '0', '9', '5', '6', '5', '3']","[{'acertos': '7 Pontos', 'vencedores': 0, 'premio': '-'}, {'acertos': '6 Pontos', 'vencedores': 1, 'premio': '21.921,13'}, {'acertos': '5 Pontos', 'vencedores': 25, 'premio': '1.252,63'}, {'acertos': '4 Pontos', 'vencedores': 504, 'premio': '62,13'}, {'acertos': '3 Pontos', 'vencedores': 4558, 'premio': '5,00'}]"
346,"{'loteria': 'super-sete', 'concurso': 347}","['9', '5', '2', '6', '2', '0', '0']","[{'acertos': '7 Pontos', 'vencedores': 0, 'premio': '-'}, {'acertos': '6 Pontos', 'vencedores': 0, 'premio': '0,00'}, {'acertos': '5 Pontos', 'vencedores': 27, 'premio': '1.059,58'}, {'acertos': '4 Pontos', 'vencedores': 524, 'premio': '54,59'}, {'acertos': '3 Pontos', 'vencedores': 4532, 'premio': '5,00'}]"
347,"{'loteria': 'super-sete', 'concurso': 348}","['0', '0', '3', '5', '8', '1', '9']","[{'acertos': '7 Pontos', 'vencedores': 0, 'premio': '-'}, {'acertos': '6 Pontos', 'vencedores': 2, 'premio': '10.018,78'}, {'acertos': '5 Pontos', 'vencedores': 58, 'premio': '493,53'}, {'acertos': '4 Pontos', 'vencedores': 608, 'premio': '47,08'}, {'acertos': '3 Pontos', 'vencedores': 4849, 'premio': '5,00'}]"
348,"{'loteria': 'super-sete', 'concurso': 349}","['6', '0', '5', '1', '3', '6', '6']","[{'acertos': '7 Pontos', 'vencedores': 0, 'premio': '-'}, {'acertos': '6 Pontos', 'vencedores': 2, 'premio': '10.674,00'}, {'acertos': '5 Pontos', 'vencedores': 30, 'premio': '1.016,57'}, {'acertos': '4 Pontos', 'vencedores': 500, 'premio': '60,99'}, {'acertos': '3 Pontos', 'vencedores': 4722, 'premio': '5,00'}]"
349,"{'loteria': 'super-sete', 'concurso': 350}","['7', '3', '1', '6', '5', '3', '3']","[{'acertos': '7 Pontos', 'vencedores': 0, 'premio': '-'}, {'acertos': '6 Pontos', 'vencedores': 4, 'premio': '4.836,51'}, {'acertos': '5 Pontos', 'vencedores': 32, 'premio': '863,66'}, {'acertos': '4 Pontos', 'vencedores': 544, 'premio': '50,80'}, {'acertos': '3 Pontos', 'vencedores': 4831, 'premio': '5,00'}]"
350,"{'loteria': 'super-sete', 'concurso': 351}","['9', '9', '1', '4', '6', '6', '5']","[{'acertos': '7 Pontos', 'vencedores': 0, 'premio': '-'}, {'acertos': '6 Pontos', 'vencedores': 0, 'premio': '0,00'}, {'acertos': '5 Pontos', 'vencedores': 40, 'premio': '803,11'}, {'acertos': '4 Pontos', 'vencedores': 520, 'premio': '61,77'}, {'acertos': '3 Pontos', 'vencedores': 4752, 'premio': '5,00'}]"
351,"{'loteria': 'super-sete', 'concurso': 352}","['3', '9', '9', '9', '1', '4', '8']","[{'acertos': '7 Pontos', 'vencedores': 0, 'premio': '-'}, {'acertos': '6 Pontos', 'vencedores': 1, 'premio': '24.247,65'}, {'acertos': '5 Pontos', 'vencedores': 27, 'premio': '1.282,94'}, {'acertos': '4 Pontos', 'vencedores': 517, 'premio': '67,00'}, {'acertos': '3 Pontos', 'vencedores': 5130, 'premio': '5,00'}]"
352,"{'loteria': 'super-sete', 'concurso': 353}","['0', '1', '1', '2', '7', '6', '1']","[{'acertos': '7 Pontos', 'vencedores': 0, 'premio': '-'}, {'acertos': '6 Pontos', 'vencedores': 1, 'premio': '22.579,88'}, {'acertos': '5 Pontos', 'vencedores': 58, 'premio': '556,15'}, {'acertos': '4 Pontos', 'vencedores': 675, 'premio': '47,78'}, {'acertos': '3 Pontos', 'vencedores': 5940, 'premio': '5,00'}]"
353,"{'loteria': 'super-sete', 'concurso': 354}","['7', '2', '1', '2', '6', '5', '1']","[{'acertos': '7 Pontos', 'vencedores': 0, 'premio': '-'}, {'acertos': '6 Pontos', 'vencedores': 5, 'premio': '4.805,38'}, {'acertos': '5 Pontos', 'vencedores': 43, 'premio': '798,23'}, {'acertos': '4 Pontos', 'vencedores': 663, 'premio': '51,77'}, {'acertos': '3 Pontos', 'vencedores': 5702, 'premio': '5,00'}]"
